time_s,x_m,y_m,z_m,vx_mps,vy_mps,vz_mps
0.0,1.102917194366455,1.564628005027771,0.22933334112167358,0.0,0.0,0.0
0.09338593482971191,1.1779258190585433,1.6657498159628863,0.27039845061182943,0.0,0.0,0.0
0.1950087547302246,1.1740515481900484,1.6722914697304234,0.32521012648275693,0.008765687948197917,0.011817337580212747,0.0047989672764558065
0.2936744689941406,1.1696463571025433,1.6803708239857886,0.3787312701512626,-0.03416148865614504,0.06021939104931641,0.49558642541698217
0.30098390579223633,1.1560522355465952,1.6481886730013402,0.3986381378494901,-0.0413715472723963,0.07521557627553574,0.524547191785386
0.39433956146240234,1.1625278528225258,1.6593945376924568,0.44356810450299283,-0.14074427067884307,-0.16123373214075856,0.6668546166067573
0.40181994438171387,1.1414928927350871,1.6221202771439218,0.48671786052513655,0.014821400242112898,0.045904267796526343,0.5072188631409399
0.4946458339691162,1.1647219855218995,1.673970094342039,0.5731770517924772,-0.14616045760146645,-0.2395459793628033,0.8323001308835052
0.5014972686767578,1.1466577178097261,1.639058473203759,0.5797041009324203,0.12590315557097054,0.3057476914282211,0.8610055758523375
0.5965535640716553,1.1731444945367924,1.677438188182105,0.6216579212282634,-0.00546223188796674,0.05151242277450202,0.9033298176661368
0.6935133934020996,1.1952242809706037,1.6933705312188614,0.6641541790238191,0.19399344995073187,0.2970207996611246,0.5516114365873048
0.793604850769043,1.2009145260467533,1.7103639866340696,0.7380896045057745,0.21354630660820972,0.1980533299023336,0.4609029559505425
0.8014895915985107,1.1812226149859752,1.6820005985289583,0.7484571922266092,0.10100804847237267,0.17783390472738525,0.6608573887905448
0.8930087089538574,1.1807769774674384,1.6983268482663618,0.7871601534988744,-0.04043516034284046,-0.02589485547653511,0.735325776870402
0.9933195114135742,1.1782014382051684,1.678778726001419,0.8165684785073246,-0.01252647050029524,0.12068916339427271,0.4648857661052359
1.0946297645568848,1.1742714771481837,1.6461411882681394,0.8425766733668204,-0.022081958043183837,-0.10775771817785554,0.3414056221551853
1.193479299545288,1.1693754069148352,1.6290719557508768,0.8629085512100196,-0.0344141366570485,-0.26447873483904527,0.2828070725784604
1.296027660369873,1.1859955894816845,1.63856790180189,0.88187949297809,-0.04495280661938709,-0.1973790237211735,0.22603906058859746
1.306053638458252,1.1721268848106896,1.626687549531788,0.8971733877797001,0.10692597564237499,0.0130974716881265,0.19957844269786149
1.3941826820373535,1.1854065541129069,1.6603635433419504,0.9003420858955319,0.005878770869173211,-0.07297818040643068,0.3090502055818884
1.4967265129089355,1.1965185566335483,1.6613919103199355,0.9022740678348992,0.10399737725786591,0.24308378549076287,0.09707912966537902
1.5963704586029053,1.210611850600545,1.6372462583271084,0.9059947368703332,0.1091486527086869,0.0749327559197551,0.040914685964428855
1.7020244598388672,1.2159566785995777,1.661432246599879,0.8994966710453601,0.1320483886360101,-0.15301852461717363,0.03824311816032958
1.7958712577819824,1.2157356332254028,1.669993663312081,0.8908715182724762,0.0750957067365205,0.1324439855389949,-0.03637635577847081
1.894439697265625,1.2165001253116046,1.637458323121705,0.8840413287420836,0.019423846656649042,0.09894678550415505,-0.07251548074895584
1.9980037212371826,1.2255228921723362,1.6612508813811542,0.8712141984370574,0.010877115495390421,-0.20750865789960793,-0.0693037168118771
2.097376823425293,1.2300175374649998,1.6714177274674893,0.8617981225377546,0.06802384055259565,0.11275596363765694,-0.1118914883102585
2.1939425468444824,1.2303646416852563,1.6606802614643965,0.8549286849082354,0.051330109063667695,0.10459703570987113,-0.0989623309764629
2.295872449874878,1.2232217087863426,1.6710961114309995,0.8265564581581073,0.01694215508536072,-0.04782126864128809,-0.07727431402144344
2.392709255218506,1.2196764383738938,1.658461920908107,0.8153599690168636,-0.046912652468325544,0.06202774952377989,-0.22624398339161825
2.4934651851654053,1.2226996880053602,1.6433422739734882,0.8082974262489655,-0.03869728784521133,-0.07362308489990678,-0.14411114568153088
2.593466281890869,1.2286506688813226,1.6541294128309674,0.7855108067000363,0.011060035379919161,-0.1297064780757809,-0.09114115368512342
2.600476026535034,1.2115647272242231,1.634118574020268,0.8008790270203944,0.04593152356407587,0.04109579794967752,-0.18961129410668098
2.694343328475952,1.2213119736753382,1.6455357456295654,0.781271888864841,-0.0786160145147414,-0.1046578410988262,-0.07624364994563435
2.7942967414855957,1.2317203268971841,1.633206551358268,0.7679217881983373,0.059295218423497664,0.06666807993889276,-0.17120697020884895
2.8955869674682617,1.2323411208751003,1.6444611775025413,0.7440163706819622,0.09165738011394906,-0.07062011238516172,-0.14394065364556044
2.90118145942688,1.2087658413808835,1.6216149721546023,0.7595487390738843,0.030462991631580866,0.060668342656267055,-0.21227942182766002
2.994702100753784,1.2179019496570163,1.6468050805169783,0.7402203153012893,-0.14044791408642077,-0.10522472117994966,-0.09802465924219596
