time_s,x_m,y_m,z_m,roll_deg,pitch_deg,yaw_deg
0.0,3.027522563934326,1.3593648672103882,0.3656686842441559,1.5840023756027222,-0.30794286727905273,-0.8807063102722168
0.0,3.0072457790374756,1.358065128326416,0.3715325593948364,1.5992212295532227,-0.26248958706855774,-0.883610725402832
0.1004948616027832,3.0078768730163574,1.3655674457550049,0.36570772528648376,1.572901964187622,-0.26993343234062195,-0.8820909261703491
0.20106291770935059,3.006767988204956,1.3550262451171875,0.36899635195732117,1.6131826639175415,-0.29097285866737366,-0.8919943571090698
0.30173206329345703,3.0038340091705322,1.3553824424743652,0.37200358510017395,1.59890878200531,-0.2923896610736847,-0.8899576663970947
0.40105485916137695,3.0026535987854004,1.343256950378418,0.38429132103919983,1.6350102424621582,-0.3073674738407135,-0.8838913440704346
0.5012290477752686,3.0158793926239014,1.3508338928222656,0.37887150049209595,1.613086462020874,-0.3577439486980438,-0.875977635383606
0.6006433963775635,3.0229787826538086,1.3449687957763672,0.38529443740844727,1.6315834522247314,-0.38913169503211975,-0.8767073750495911
0.7014682292938232,3.014542818069458,1.339424967765808,0.39138126373291016,1.6466578245162964,-0.36889418959617615,-0.8746685981750488
0.800684928894043,3.0086991786956787,1.3449130058288574,0.38920581340789795,1.6470588445663452,-0.3567321300506592,-0.8820706605911255
0.9005303382873535,3.018261671066284,1.3357294797897339,0.39628687500953674,1.6660056114196777,-0.3983454704284668,-0.876293957233429
1.0016891956329346,3.0251166820526123,1.3369804620742798,0.39115282893180847,1.6715689897537231,-0.431833416223526,-0.8714856505393982
1.100074052810669,3.0367274284362793,1.3259389400482178,0.3979489505290985,1.6842801570892334,-0.4601052701473236,-0.8666996359825134
1.2014689445495605,3.030473470687866,1.3173937797546387,0.40786758065223694,1.6977732181549072,-0.42478445172309875,-0.8732566833496094
1.3014733791351318,3.036266326904297,1.313033103942871,0.4002753496170044,1.7060071229934692,-0.4385518431663513,-0.8679362535476685
1.4005422592163086,3.023958206176758,1.3158767223358154,0.406511515378952,1.6897363662719727,-0.39406058192253113,-0.8726360201835632
1.5064537525177002,3.0246095657348633,1.3133798837661743,0.4119635820388794,1.697545051574707,-0.39729270339012146,-0.8767991065979004
1.6019313335418701,3.0402843952178955,1.3207130432128906,0.4116947054862976,1.6644537448883057,-0.4493463933467865,-0.8656676411628723
1.702432632446289,3.0393588542938232,1.3111108541488647,0.41215792298316956,1.685185194015503,-0.4428390860557556,-0.8733604550361633
1.8029985427856445,3.0374755859375,1.328213095664978,0.4019804298877716,1.6193257570266724,-0.4139109253883362,-0.8714821934700012
1.900329351425171,3.048638343811035,1.3388055562973022,0.39267903566360474,1.5994583368301392,-0.4413517713546753,-0.873266875743866
2.0014398097991943,3.048506021499634,1.3443939685821533,0.3953021466732025,1.6198408603668213,-0.39687618613243103,-0.9204302430152893
2.1010348796844482,3.0511491298675537,1.3554203510284424,0.3964713513851166,1.994049072265625,0.03332275524735451,-1.107870101928711
2.2029531002044678,3.0371387004852295,1.354115605354309,0.4136640727519989,1.5326722860336304,1.0033836364746094,-0.9512432813644409
2.302391529083252,3.0290791988372803,1.347278356552124,0.42575395107269287,0.7143422961235046,0.5140143036842346,-0.7523219585418701
2.401698350906372,3.0184884071350098,1.330345630645752,0.43691572546958923,0.036157820373773575,-0.07339955866336823,-0.8503261804580688
2.5017130374908447,3.018437147140503,1.310639500617981,0.4621303975582123,-0.41955116391181946,0.0034752129577100277,-1.1488686800003052
2.6013782024383545,3.021786689758301,1.2994120121002197,0.47705569863319397,-1.1579387187957764,-0.3558468818664551,-1.7351386547088623
2.701733350753784,3.000474452972412,1.2897531986236572,0.487425297498703,-1.3230355978012085,-0.7128523588180542,-2.3192546367645264
2.803241729736328,2.9934628009796143,1.2729973793029785,0.5035737156867981,-1.2137123346328735,-0.6826643347740173,-2.7835237979888916
2.900808095932007,2.98193097114563,1.2681509256362915,0.5122671723365784,-0.9388498067855835,-0.3801058530807495,-3.092463731765747
3.0020055770874023,2.973179817199707,1.2685585021972656,0.5157080888748169,-0.6158959865570068,-0.1646241694688797,-3.2348222732543945
3.105130910873413,2.9632914066314697,1.263796329498291,0.524017333984375,-0.23313845694065094,-0.2283107489347458,-3.1510894298553467
3.201857566833496,2.9494078159332275,1.2574677467346191,0.5463662147521973,0.1237742155790329,-0.4566985070705414,-2.927417516708374
3.302802085876465,2.9494855403900146,1.2536001205444336,0.5825480818748474,-0.09716228395700455,-0.6998559236526489,-2.8099966049194336
3.403099775314331,2.94673228263855,1.2604502439498901,0.5994473099708557,-0.21772310137748718,-0.48566552996635437,-2.6375670433044434
3.5038795471191406,2.929671287536621,1.2621030807495117,0.6104609370231628,-0.20780307054519653,-0.3758031725883484,-2.5709524154663086
3.6019389629364014,2.9084479808807373,1.2693835496902466,0.6187993884086609,-0.22986392676830292,-0.2624812126159668,-2.5058815479278564
3.7029805183410645,2.885279893875122,1.2862346172332764,0.6284197568893433,0.2137347310781479,-0.5612490177154541,-2.400296449661255
3.8020074367523193,2.87603497505188,1.308147668838501,0.6375511288642883,0.5485031008720398,-1.0021783113479614,-2.2494046688079834
3.9031195640563965,2.8556716442108154,1.3266003131866455,0.6463704705238342,0.5627152323722839,-0.987779438495636,-2.134723663330078
4.00200343132019,2.838104009628296,1.3547320365905762,0.6532407402992249,0.722460150718689,-0.9087228178977966,-1.9572557210922241
4.102989673614502,2.81048583984375,1.3719881772994995,0.6636887788772583,0.8038160800933838,-0.9168972373008728,-1.8536906242370605
4.202765464782715,2.7934305667877197,1.3969879150390625,0.6763795614242554,0.8411537408828735,-0.999856173992157,-1.7264328002929688
4.308756113052368,2.7772371768951416,1.425113320350647,0.7058207988739014,1.118467092514038,-1.0259181261062622,-1.563111662864685
4.402175426483154,2.753371000289917,1.4424718618392944,0.7209441065788269,1.2282191514968872,-1.0539162158966064,-1.3710837364196777
4.501847982406616,2.749117136001587,1.4570060968399048,0.7529241442680359,1.2897485494613647,-1.1021751165390015,-1.0505732297897339
4.602590084075928,2.7580742835998535,1.465721607208252,0.7906051874160767,0.9739589691162109,-0.9501825571060181,-0.8052606582641602
4.702817440032959,2.757805585861206,1.4702177047729492,0.8251743912696838,0.7973107099533081,-0.35468754172325134,-0.5329793095588684
4.803871154785156,2.7505762577056885,1.4800889492034912,0.8593481779098511,0.3797636330127716,-0.10303391516208649,-0.3522648215293884
4.9026453495025635,2.77085542678833,1.4913396835327148,0.8855942487716675,0.3175031542778015,-0.10546769946813583,-0.19782161712646484
5.002026557922363,2.777013063430786,1.496826410293579,0.9146005511283875,0.44151490926742554,0.20920225977897644,-0.08528569340705872
5.103113174438477,2.786813735961914,1.4752641916275024,0.9362180233001709,0.2890424430370331,0.40766748785972595,-0.017451012507081032
5.203868627548218,2.7893054485321045,1.4463239908218384,0.967695951461792,-0.08867917954921722,0.5634098649024963,0.06654094904661179
5.303523063659668,2.7839009761810303,1.4189008474349976,0.9849085211753845,-0.6320144534111023,0.5305525064468384,0.061221711337566376
5.401922702789307,2.768792152404785,1.4064810276031494,0.9997701644897461,-1.1316324472427368,0.19123685359954834,-0.11268246918916702
5.5033721923828125,2.7618019580841064,1.402536153793335,1.0127431154251099,-1.1216038465499878,-0.2103450447320938,-0.3552933931350708
5.603287220001221,2.761897087097168,1.3836814165115356,1.0246070623397827,-0.7889026999473572,-0.513132631778717,-0.6010770201683044
5.702725172042847,2.750560760498047,1.3737592697143555,1.040690541267395,-0.7753652334213257,-0.48757830262184143,-0.8927200436592102
5.802778959274292,2.752168655395508,1.3620010614395142,1.0448957681655884,-0.5724392533302307,-0.27201828360557556,-1.0608651638031006
5.90303897857666,2.7434744834899902,1.371565580368042,1.0553468465805054,-0.4671406149864197,-0.3059467673301697,-1.1932566165924072
6.002317428588867,2.738433361053467,1.3666375875473022,1.0773227214813232,-0.09107456356287003,-0.2738211452960968,-1.1549917459487915
6.102098226547241,2.7274351119995117,1.3653918504714966,1.1165664196014404,-0.027940837666392326,-0.7261656522750854,-0.9850811958312988
6.202085494995117,2.732696294784546,1.344438910484314,1.1797456741333008,-0.5953382253646851,-0.6692741513252258,-0.7724427580833435
6.304320812225342,2.7338638305664062,1.3565417528152466,1.224008321762085,-1.5124249458312988,-0.49366092681884766,-0.656481146812439
6.402486801147461,2.734490156173706,1.370856761932373,1.2810794115066528,-0.8508367538452148,-0.1700977087020874,-0.4549720585346222
6.503150463104248,2.7283072471618652,1.3678208589553833,1.324547290802002,0.12349667400121689,0.033618420362472534,-0.31654495000839233
6.603441476821899,2.7210590839385986,1.3744540214538574,1.359176754951477,0.7126320600509644,-0.22195933759212494,-0.2020673006772995
6.702550649642944,2.7238929271698,1.3698285818099976,1.3804678916931152,0.8991981744766235,-0.7458975911140442,-0.09818148612976074
6.80246376991272,2.7172389030456543,1.377671241760254,1.413190245628357,0.3530113697052002,-0.6796501278877258,-0.11190148442983627
6.903279066085815,2.7158169746398926,1.3934533596038818,1.4312649965286255,0.5615434646606445,-0.870771050453186,-0.13086292147636414
7.004622220993042,2.7208406925201416,1.4024860858917236,1.463416576385498,0.8333617448806763,-0.7374187111854553,-0.2580356299877167
7.102909803390503,2.7178964614868164,1.4016802310943604,1.47670578956604,1.3395246267318726,-0.4329756200313568,-0.2754382789134979
7.203737735748291,2.725219249725342,1.3997834920883179,1.4826759099960327,1.2512168884277344,-0.24497480690479279,-0.24802926182746887
7.3039820194244385,2.7267661094665527,1.3873881101608276,1.4983952045440674,0.818302571773529,-0.034475505352020264,-0.13809843361377716
7.403082609176636,2.7371459007263184,1.3780858516693115,1.5066007375717163,-0.34842774271965027,0.1083570048213005,-0.05485348775982857
7.50373101234436,2.7444839477539062,1.3623032569885254,1.508488416671753,-1.2323744297027588,0.5668712854385376,0.06700801104307175
7.602452278137207,2.746678352355957,1.3551238775253296,1.5167369842529297,-1.932316541671753,1.0083365440368652,0.16256722807884216
7.702093839645386,2.756669044494629,1.3375225067138672,1.512254238128662,-2.0499331951141357,1.0009801387786865,0.2568492293357849
7.80305814743042,2.765035390853882,1.3300930261611938,1.508929967880249,-2.0919058322906494,1.0299551486968994,0.20722025632858276
7.902738809585571,2.7638397216796875,1.327170968055725,1.5108869075775146,-1.9016095399856567,1.2930116653442383,0.140248104929924
8.002302646636963,2.7507107257843018,1.3375024795532227,1.5117324590682983,-1.2769933938980103,1.1204404830932617,0.15371428430080414
8.103453874588013,2.7463531494140625,1.345806360244751,1.5061454772949219,-0.4487309753894806,0.029218167066574097,0.18277126550674438
8.202784538269043,2.738966464996338,1.3458722829818726,1.4973536729812622,0.3136460483074188,-0.6876662969589233,0.23377220332622528
8.303723573684692,2.732046365737915,1.3471535444259644,1.5014088153839111,0.6570225954055786,-1.1706562042236328,0.29426711797714233
8.403672695159912,2.737610101699829,1.3616230487823486,1.5151818990707397,0.5462536811828613,-1.3314367532730103,0.3842751681804657
8.50328540802002,2.7473793029785156,1.3869680166244507,1.529368281364441,0.9707660675048828,-0.6718382835388184,0.45878884196281433
8.60413932800293,2.737675666809082,1.3952655792236328,1.5451992750167847,1.989066243171692,0.04750768095254898,0.5662522912025452
8.703710794448853,2.7233903408050537,1.4014604091644287,1.5580065250396729,2.0340185165405273,-0.08340490609407425,0.4975353479385376
8.803678274154663,2.714491605758667,1.4002013206481934,1.5696942806243896,1.8806581497192383,-0.7047800421714783,0.43867483735084534
8.902297258377075,2.7046377658843994,1.405442714691162,1.5801538228988647,1.2230966091156006,-1.2471914291381836,0.280792236328125
9.00259280204773,2.6997382640838623,1.4144974946975708,1.5877569913864136,1.1494876146316528,-1.7554064989089966,0.01126908604055643
9.103312969207764,2.699460029602051,1.4152250289916992,1.6004033088684082,1.1892695426940918,-1.7474297285079956,-0.38284268975257874
9.203713417053223,2.6970677375793457,1.4175108671188354,1.6042941808700562,1.0005302429199219,-1.3890854120254517,-0.7166637778282166
9.30410099029541,2.697565793991089,1.4217593669891357,1.607940673828125,1.0447372198104858,-0.9825016260147095,-0.9569283127784729
9.402844190597534,2.698930025100708,1.4252359867095947,1.6030017137527466,0.6276368498802185,-0.7544125914573669,-1.2545727491378784
9.503301858901978,2.705731153488159,1.416000247001648,1.5991183519363403,0.7045756578445435,-0.5123082995414734,-1.437451720237732
9.604562759399414,2.71168851852417,1.418036699295044,1.5909674167633057,0.1437651365995407,-0.050754789263010025,-1.59896719455719
9.703572988510132,2.7241928577423096,1.413617730140686,1.5854326486587524,0.31158024072647095,0.4022504985332489,-1.6463993787765503
9.803475379943848,2.722106695175171,1.409666657447815,1.5799669027328491,0.1508888155221939,0.9952844381332397,-1.6804744005203247
9.90359091758728,2.721419334411621,1.3917771577835083,1.5714669227600098,0.04780585691332817,0.6489525437355042,-1.5626842975616455
10.00385332107544,2.731030225753784,1.4002397060394287,1.5723483562469482,-0.6210209727287292,0.26030007004737854,-1.4957761764526367
10.102697134017944,2.7322463989257812,1.4104738235473633,1.5668089389801025,-0.2644650936126709,0.1435825377702713,-1.513161540031433
